Customer,text,title,hotel_Name,numberOfReviews,finalRating
MartijndD1971,"The place is, we are sorry to report, a total scam given the prices charged. The fotos on the jetwing yala website (of rooms, bathrooms in rooms, pool and facilities) do not match reality. At all! 

In fact, by asking staff we discovered that everything was staged 9 years ago after which they removed all the little elements that provide comfort. Mattresses on the loungers at the pool? Gone. Cushions on the balcony furniture? Gone. 
 
The place has not been maintained properly with the roof falling apart and doors not closing. The block out curtains were dirty and broken and ineffective. The doors to the balcony were broken (we changed rooms twice, same result). The bathroom has an open air connection (not advertised on the website!) so insects are everywhere plus it is steaming hot. The aircon was making huge noise but barely kept the room at a decent temperature. Bed has a plastic protection cover (?!?!) that makes you sweat. Open electricity cables everywhere. See picture. 

And that for the incredible price of the equivalent of eur 385 per night (halfboard). Per room. 

Pool area very poor with broken tiles, tired furniture and a shallow and hot pool. Guy at poolbar very friendly. Beach area worthless. Some poor fellow is guarding furniture that was deposited there 9 years ago after which nothing was done. They mention a bar is there too but I think the dunes swallowed it.  

Food quality (we did lunch and dinner a la carte after cancelling halfboard) good and reasonably priced. Good service. 

We were offered (by the gentle front office) a bottle of wine with a value of eur 30 as compensation which was a nice gesture but grossly insufficient. 

We asked by email prior to booking
1/ have you solved the insect issue. Yes. Lie 1
2/ do you have large groups. No. Lie 2
3/ do you have ongoing construction. No. Lie 3
They are working on the roof and several blocks are being refurbished. 

Shame on you Jetwing management!

PS the location is close to the yala block 1 entrance but make sure your safari company buys the online premium ticket. that gives you priority access. We were stuck as jeep #50 in a long queue eliminating the advantage of being close by

P","A total scam, shame on Jetwing!",Jetwing Yala,1.2997906262352503,-3.1121113872985475
iglo17,"Die Lage des Hotels ist sehr gut direkt am Meer und Nationalpark. Frühstück und Abendessen wirklich gut. Poolanlage sehr groß. Spa mit toller Massage die uns sehr gut gefallen hat. Die Zimmer sind groß und sauber. Was nicht so schön ist , das Badezimmer,es ist zum Teil nach oben offen. Leider nutzen die Fledermäuse dieses dann als ihre Toiletten. Das ist unhygienisch und riecht auch unangenehm. Leider können auch Eichhörnchen ins Bad gelangen und nicht mehr hinaus und gelangen so ins Zimmer. Da es bei uns auch nach mehrmaligem Versuch des Personals nicht aus dem Zimmer zu bewegen war haben wir noch für eine Nacht das Zimmer gewechselt. Vielleicht sollte man die Badezimmer nach oben mit einem Netzt abdecken.Es war aber trotzdem ein schöner Aufenthalt im Hotel.",Tierreicher Aufenthalt ,Jetwing Yala,1.2997906262352503,-0.7649882739728273
Z3853PRjamesf,"Amazing hotel - relaxing in the wonderful pool with a beer after the Safari was just perfection.

The staff made ever effort to make us feel at home and we picked up some great homemade souvenirs from the market stall they arranged in the lobby.",Great hotel - great staff,Jetwing Yala,1.2997906262352503,0.4085732826900327
mrbrightside30,"Really lovely hotel with big rooms, a huge pool area and very friendly staff. The food was excellent at breakfast and in the evening. Very close to the entrance to the national park. Some elements, like our bathroom, could do with a bit of a refurb. ",Almost superb ,Jetwing Yala,1.2997906262352503,-0.7649882739728273
StephanieD86,"One of our most favourite stops on our Sri Lankan tour, the arrival and the architecture of the building is quite stunning coupled with the wildlife and the views are spectacular.  The pool was brilliant after an afternoon safari.  We adored the buffet restaurant with a wide appeal to all ages and tastes.",The only regret was it was for one night only,Jetwing Yala,1.2997906262352503,0.4085732826900327
aloysiousa2023,"Jetwing Yala Resort boasts a great location, fantastic staff, and amazing service. It would have been even more wonderful if the resort offered some indoor games, such as table tennis or carom, to provide more options for spending quality time with kids.",Grear Safari Resort,Jetwing Yala,1.2997906262352503,0.4085732826900327
X4138TXlorrainem,"Jetwing Yala is a great location and hotel to base your visit to Yala National Park. The rooms are comfortable and have the most amazing view out over the sand dunes to the ocean. The outdoor bathroom is unique and fun, particularly if it rains and you get the chance of a shower in the shower. 
The pool is huge and in the afternoon quite often has a visit from the local family of monkeys who like to come down and get a drink.  The sea was too rough in this area to swim in so the pool was our base in the afternoon.
The food was great and had plenty of choice. The hotel also packed us a 'soft breakfast' of pastries and fruit to get us through an early morning safari until we returned for the proper buffet breakfast -  a much appreciated gesture at 5.30am!
Overall a great option for staying in the area.",Great stay at Jetwing Yala,Jetwing Yala,1.2997906262352503,0.4085732826900327
764shabeebm,"We stayed one night at this hotel, really nice setting and excellent service.  Staff are very friendly and polite. 
Food at the restaurant was good with authentic srilankan cuisine made to order. 
Rooms were spacious and beds were super comfy. 
All of us really enjoyed our stay.",Very pleasant stay,Jetwing Yala,1.2997906262352503,0.4085732826900327
kasunkula,"Exceptional hospitality.
Rooms were spacious, clean and well maintained. 
Food was also great. Buffet had a decent range of dishes. Didn’t feel crowded even though the hotel was almost fully occupied.
Staff were exceptionally helpful and warm. Special thanks to the front desk staff for arranging to deliver some medication from near by town Tissa.
Was sad to see the beach thinned out since we last visited.
Pool bar served an awesome Piña colada.",Exceptional hospitality,Jetwing Yala,1.2997906262352503,0.4085732826900327
apexas2017,"This is a really nice hotel with a really nice bar facing the ocean. It is extremely clean and the staff are really helpful.

The food options at the buffet are great! The beach access is really good and they have a range of water sports available. 

The yala national park is also really close by so it’s getting best of the beach as well as the national park!",Best of the beach and the national park,Jetwing Yala,1.2997906262352503,0.4085732826900327
carolyncR8540BO,"We loved our time here. There is a wow factor on arrival as the views are amazing. There is a light and spacious layout to the hotel, fabulous swimming pool with a bar; excellent choices in the evening and breakfast buffets and great rooms. We Highly recommend this hotel and being close to the national park is a great plus. All the staff were very helpful and hospitable.",Family visit,Jetwing Yala,1.2997906262352503,0.4085732826900327
nickeP1237MA,"Great stay. Spacious room. Quiet and restful,great pool area. Loved watching the monkeys frolic over the rooftops. We didn’t see the resident elephant but it was fun watching out for it.  Comfy bed and pillows. Great restaurants. Highly recommended.",Great stay,Jetwing Yala,1.2997906262352503,-0.7649882739728273
W1556EUlourdest,"Sashika at the reception right away obliged me to get me another room cause the first one was so far from the lobby.I have sciatica and it’s hard for me to walk far. 
The dinner buffet was the best, seafoods, grilled pork spare ribs and chicken and lots of Sri Lankan foods. 
Satisfaction. 11 out of 10",Amazing Jetwig Safari Camp,Jetwing Yala,1.2997906262352503,0.4085732826900327
chaturad2024,"I went to Jetwing Yala for a 2-night stay. The staff was very professional, extremely helpful, and warm. I would especially like to mention 4 people who went beyond the call of duty to make sure our stay was awesome.

Indunil (executive sous chef)
who made sure we were satisfied with the food. He was kind enough to accommodate our requests in the restaurant and offered us with various things to pamper us. He went above and beyond the call of duty to show us around the hotel operations. It was an eye-opener to see how much work the staff goes through to make it happen, and I have a new respect for the hotel for implementing amazing sustainable initiatives with water and electricity. He is a leader material and ambassador for the hotel.

Sachini at the reception.
She made sure rooms were ready on time and she convinced us to make it for the morning buffet after our half-day safari trip :).

Dharmasiri (Lifeguard)
He was super friendly and accompanied us, showing us around the beach area and making sure we were safe. He also briefed us about the hotel's history, seasons, sea currents, and various other info. He is also a good ambassador for the hotel and tourists. An uncut gem in the staff.

Sameera (Operations)
He is the master of all wisdom behind the scenes / operations. From electronics, electrical, to water management, he knows everything, and he is the glue of the staff and processes, and the go-to man for any technical issue. He also has an ability to describe the process like a good lecturer :).

All in all, a wonderful hotel with great staff. Oh, did I mention that the food was top-notch too? They can give a good run for the money to some of the other 5-6 star hotels. I think Indunil and team are doing a great job in the kitchen to create excellent quality food. And with warm staff in the restaurant areas, it's like icing on the cake.
Kudos to the entire team at the hotel!!",Exceptional Staff,Jetwing Yala,1.2997906262352503,0.4085732826900327
